"Photo","Closing Date","Price","Status","Address","Year Built","Sold Price","Levels","Finished SQFT","Below Grade SQFT","Number of Acres","Bedrooms","Total Baths","Garage Capacity","# of 1/2 Baths","Total SQFT","# of Full Baths","# of 3/4 Baths","Contract Date","Days On Market","How Sold","Price Per Sqft","City","County","MLS #","Asking Price","Lot Sq Ft","Neighborhood","Subdivision","Lot Dimensions","Sold Price Per SQFT","Cumulative DOM","Class","Distressed Property","Directions","Days On MLS","Ever Occupied","Excluded Buyer Y/N","FIPS Code","Garage Dimensions","General Date","Geocode Quality","HOA/Condo Fees","Headline","HUD","HotSheet Date","IMAPP Address","IDX Include","Irrigation Assmt","Latitude","PACMLS Supra LockBox","Listing Type","LID Amount Owed","Longitude","Listing Date","Make/Model","New","Proposed New Const. End Date","New Construction (Y/N)","Proposed New Const. Start Date","Off Market Date","Original Price","Park Name","Price Date","Property Type","Public Remarks","Bank-Owned/REO","Rules Y/N","Sale/Rent","Sale Includes","School District","Serial #/VIN","Space Rent","Status Date","State","Tax ID","Special Tax Desig. (Y/N)","Tax Parcel #","Tax Year","Tax Open Spaces","VOW AVM","VOW Address","Zoning Type","Zip","VOW Include","VOW Comment","Video Tour","Virtual Tour","Financing Remarks","Lease Option (Y/N)","Lock Box Serial#","Occupant","Days Under Contract","Basement","Auction","Builder Name","Application Y/N","Associated Document Count","Annual Taxes","Agent Conf. Remarks","Comments / Concessions","1031 Exchange (Y/N)","Percentage of Finished Below-Grade SQFT","Agent Hit Count","Utility Room Size","Utility Room Location","Use BrokerBay","Update Date","Unit/Space #","Unique Property Identifier","Sellers Title Ins. Co","Seller Concessions","RESO Universal Property Identifier","Picture Count","Owner Phone","Owner","Originating MLS","Original MLS ID","Occupant Phone","Lock Box Location","Living Room Size","Living Room Location","Kitchen Size","Kitchen Location","Expiration Date","Dining Room Size","Family Room Location","Family Room Size","Floor Plans Count","Floor Plans Update Date","Input Date","Insp/Feasibility Duration","Bedroom 6 Size","Bedroom 6 Location","Bedroom 5 Size","Bump Period","Client Hit Count","Closing Agent","Cross Street","Den/Study Location","Den/Study Size","Dining Room Location","Bedroom 1 Location","Appraiser","Bedroom 1 Size","Bedroom 2 Location","Bedroom 2 Size","Bedroom 3 Location","Bedroom 3 Size","Bedroom 4 Location","Bedroom 4 Size","Bedroom 5 Location"
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/289227/0/120/90/3164570d05f77255be92156f90756628/2/a3f357a6814464d693ed97d1fd501676/289227-3c5372f3-5294-43f8-919a-3c4f782830c5.JPG",,"$50,000","Active","2021 Mahan","1972",,"1 Story","896","0","0.0000","3","2","Carport","0","896","2","0",,"36",,"$55.80","Richland","Benton","289227","$50,000",,"Richland North","ALYSON MANOR",,,"36","Residential-Single Family",,"Please use GPS","36","Yes",,,,"12/3/2025",,,,"No","12/3/2025",,"Y",,,"No","Exclusive Right",,,"12/3/2025",,"Existing Construction (Not New)",,"No",,,"$50,000",,"12/3/2025","Manufactured Rented Lot","MLS# 289227 Searching for an affordable home with comfortable room to grow? This well-maintained 14x64 single-wide offers 924 sq. ft. of living space, including 3 bedrooms and 2 full bathrooms. You'll enjoy a private backyard, generous parking, and a great location within Alyson Manor Estates. The community features top-notch amenities such as a swimming pool, playground, basketball court, and BBQ picnic area. Convenience is key with Leslie Groves Park, schools, shopping, and the Columbia River all close by. The home has been nicely updated and includes","No",,"For Sale",,"Richland",,,"12/3/2025","WA",,,"40MR08300000000","2025",,"Yes","Yes","SINGLE FAMILY R","99354","Yes","Yes",,,,,,"vacant",,"No","No",,,"0","115.39","Call or text Veronica Ramos to schedule a showing. Listing Agents Veronica Campos (veronica@ramosgrouptc.com, License #24018612) & Jose Ramos (jose@ramosgrouptc.com, License #22012294) Firm email address: notices@prsadmin.com, License #24328 For financing reach out to Samantha (American Pacific Mortgage) 509-581-5258",,,,,,,"Yes","1/7/2026","A1",,,,,"20",,"Wendy Blanco","Tri City",,,,,,,,,,,,"0",,"12/3/2025 7:12 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/289167/0/120/90/7d01a57d422125b6a01b963484693d6b/2/1e7cc240f997174c9edf3a5ed93ecd58/289167-78e16d9b-d9ae-4adc-b44c-43d3ae23f891.JPG",,"$50,000","Active","1421 S Cedar st Lot 82","1979",,"1 Story","784","0","0.0000","2","1","None","0","784","1","0",,"38",,"$63.78","Kennewick","Benton","289167","$50,000",,"Kennewick East","OTHER",,,"38","Residential-Single Family","Not Applicable","From Washington and 10th st, take 10th St east until you get to Cedar st. Make a right then property will be on the left hand side.","38","No","No",,,"12/1/2025",,,"Updated Single Wide with Stucco board walls!","No","1/6/2026",,"Y",,,"No","Exclusive Right",,,"12/1/2025",,"Existing Construction (Not New)",,"No",,,"$69,900","SEE ADDENDUM","1/6/2026","Manufactured Rented Lot","MLS# 289167 Welcome to this charming home in Metz Community Park! This 2-bedroom, 1-bath residence offers a comfortable living space with a convenient laundry area, updated stucco-board interior walls, central heat and air, and dual-pane updated windows. Enjoy the refreshed kitchen and the overall modernized interior that make this home move-in ready and affordable. Don’t miss your chance to make it yours—contact your favorite Realtor today to schedule an appointment!","No","Yes","For Sale","Fridge, Stove","Kennewick",,,"12/1/2025","WA",,,"40MF42100000000","2025",,"Yes","Yes","Mobile Home Park","99337","Yes","Yes",,,,,,"OWNER",,"No","No",,"Yes","0","66.24","Very easy to schedule. Please text Cliff Martin 509-212-9225 and/or Maribel Alanis 509-792-4724 to schedule an appointment. Title & Escrow: Title One with Sandra Villalobos. No Exhibit A is needed",,,,,,,"Yes","1/6/2026",,,,,,"10",,"Nestor A. Blanco","Tri City",,,,,,,,,,,,"0",,"12/1/2025 7:22 AM",,,,,,,,"13th st",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/287072/0/120/90/511247476920cf6f5a58f2dbcea30d19/2/4102b907f288cc7bb0ed43702ee49720/287072-098ffa96-0672-402c-a706-e0a7b3c61468.JPG",,"$51,500","Active","2021 Mahan","1992",,"1 Story","924","0","0.0000","2","2","None","0","924","1","1",,"131",,"$55.74","Richland","Benton","287072","$51,500",,"Richland North","OTHER",,,"131","Residential-Single Family",,"Alyson Manor Park: From Jadwin, West on Catskill, right on Mahan, follow Mahan to I street","131","Yes","No",,,"8/30/2025",,,,"No","1/4/2026",,"Y",,,"Yes","Exclusive Right",,,"8/30/2025","Champion Champion 14 x 66","Existing Construction (Not New)",,"No",,,"$59,999",,"1/4/2026","Manufactured Rented Lot","MLS# 287072 Looking for an affordable home with room to spread out? This 1992 Champion 14x66 single-wide offers 924 sq. ft., 2 bedrooms, and 2 bathrooms, giving you plenty of space to enjoy.The home features a private backyard, ample parking, and is located in Alyson Manor Estates, where you’ll have access to fantastic amenities—swimming pool, playground, basketball court, and BBQ picnic area.Lot rent is $845 per month, keeping monthly costs manageable. You’ll also love being near Leslie Groves Park, local shopping, schools, and the Columbia River. Plus, financing is available, making this a great opportunity for first-time buyers or anyone looking for an affordable option in North Richland.This one has a lot to offer—come take a look!","No","Yes","For Sale",,"Richland","16921359196","845","11/23/2025","WA",,"No","40MS44300000000","2024",,"Yes","Yes","Mobile Home Park","99354","Yes","Yes",,,,"No","34283403","owner",,"No","No",,"Yes","6","125.44",,,"No","0-25%",,,,"Yes","1/4/2026","#I8",,,,,"18",,"William Jutte","Tri City",,,"@ Front Door",,,,,,,,,"0",,"8/30/2025 10:24 AM",,,,,,,,"Catskill",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/273979/0/120/90/3d84270bd37f1ed3223b52e47a336cd1/2/afe880e10686a29f8d9aeb14a172a342/273979-89aeb586-4c58-4171-80d3-1cd429987b92.JPG","4/19/2024","$53,000","Sold","6504 Morrison St","1974","$53,000","1 Story","1,344","0","0.0000","3","2","None","0","1,344","1","1","4/7/2024","44","Cash","$39.43","West Richland","Benton","273979","$69,000",,"West Richland","DESERT VIEW ESTATES 1",,"$39.43","44","Residential-Single Family",,"Van Giesen to 64th to Morrison","44","Yes",,,,"4/7/2024",,,,"No","4/23/2024",,"Y",,,"Yes","Exclusive Right",,,"2/23/2024","Bendix Brookwood","Existing Construction (Not New)",,"No",,,"$75,000","Desert View","4/23/2024","Manufactured Rented Lot","MLS# 273979 Use your imagination! This nice 3 bedroom 2 bath home is ready for its new owner to bring the home back to life.  There is a nice, large shed on the property and all appliances stay. The house was inherited, and the house is cleaned out as best as can be done. Selling in 'as is' condition. There is a senior property tax exemption. Park approval is required. Lot rent is $525/month plus utilities.","No","Yes","For Sale",,"Richland",,"$525","4/23/2024","WA",,,"40MH10450000000","2023",,"Yes","Yes","Mobile Home Park","99353","Yes","Yes",,,,,"33381407","Vacant",,"No","No",,"Yes","6","13.91","Vacant, show anytime. Lockbox on the back door (next to shed) Please use Stewart Title, Jessica Jackman. The house was inherited, and the house is cleaned out as best as can be done. Selling in 'as is' condition. There is a senior property tax exemption. The information provided in this listing is the best of the owner's knowledge and/or from the county assessor and cannot be exclusively relied on by the buyer. The owner has never lived in the property so has no knowledge of the property. Buyer must independently verify all information pertaining to the property.  Park approval is required. Park website is - https://desertview.weebly.com/",,,,,,,,"4/23/2024",,,"Stewart Title",,,"14",,"Donna Woods","Tri City",,,,,,,,,,,,"0",,"2/23/2024 10:38 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/282047/0/120/90/664f10dd7f931e8cc59454029203a2cf/2/65907492fe6e9a2f503f94262b4be59f/282047-405c2f8b-dbc8-4b2b-93e0-ba7fca77f797.JPG",,"$54,900","Active","50 Compton Ln","2021",,"1 Story","520","0","0.0000","1","1","None","0","520","1","0",,"314",,"$105.58","Richland","Benton","282047","$54,900",,,"OTHER",,,"314","Residential-Single Family","Not Applicable","Stevens Dr., Right on Spengler, Right Compton","314","Yes","No",,,"2/28/2025",,,"2021 - BRING ALL OFFERS - SELLER MOTIVATED","No","1/1/2026",,"Y",,,"No","Exclusive Right",,,"2/28/2025","SKYLINE RAMADA VALUE KL79","Existing Construction (Not New)",,"No",,,"$75,000","SEE ADDENDUM","1/1/2026","Manufactured Rented Lot","MLS# 282047 HIGHLY MOTIVATED SELLER! BRING YOUR OFFER TODAY Welcome to this charming 1-bedroom 1bathroom gem in the desirable Richland Mobile Home Park! Built in 2021, this modern home offers an open concept living area and kitchen, creating a bright and inviting space perfect for comfortable living. Enjoy the community amenities, including a sparkling pool and clubhouse, while being just minutes from fantastic restaurants, shopping, and more.  This is the perfect opportunity to own a beautiful, move-in-ready home in a prime location. Don't wait-call your realtor today to schedule a tour and make this home yours!","No","Yes","For Sale",,,"245000HA100748A",,"2/28/2025","WA",,"No","40MH20230000000","2025",,"Yes","Yes","Mobile Home Park","99354","Yes","Yes",,,,"No",,"Nathan & Melissa Waters",,"No","No",,"Yes","0","513.25","Very easy to show. Please send a text to Cliff Martin 509-212-9225 and/or Maribel Alanis 509-792-4724. We will get you scheduled right away. Prelim has been opened at Ticor Title - Carmen Navarro. * Seller is looking for a fast closing on this property. For additional questions, please contact Cliff Martin.",,"No",,,,,"Yes","1/1/2026","51",,,,,"6",,"Nathan & Melissa Waters","Tri City",,,"See Remarks",,,,,,,,,"0",,"2/28/2025 8:01 PM",,,,,,,,"Spengler",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/280423/0/120/90/11b30eb683a6da33012d83895e7a0955/2/13a89c77b05e90000a016262c73b1f68/280423-50c3e963-4a31-4175-9304-0be5ab2d7dcb.JPG","1/23/2025","$54,900","Sold","2105 N Steptoe","1980","$54,900","1 Story","924","0","0.0000","2","2","One","0","924","2","0","12/9/2024","12","Conventional","$59.42","Kennewick","Benton","280423","$79,000",,,"OTHER",,"$59.42","12","Residential-Single Family",,"Use GPS","12","Yes",,,"UNKNOWN","12/9/2024",,,"Conveniently located 2 bed 2 bath","No","1/23/2025",,"Y",,,"Yes","Exclusive Right",,,"11/27/2024","1980 Fleetwood Pointe","Existing Construction (Not New)",,"No",,,"$79,000",,"1/23/2025","Manufactured Rented Lot","MLS# 280423 This two bed two bath well maintained manufactured home offers comfort and convenience in a prime location. The Santiago Sunset Estates park features a common pool area, perfect for relaxing or entertaining family and friends. This home provides an ideal blend of practical living and affordability! Don't miss out, schedule your visit today!","No","Yes","For Sale",,,,"780","1/23/2025","WA",,,"40mh33800000000","2021",,"Yes","Yes","Resid Mob Home","99336-9338","Yes","Yes",,,,,"34396360","Stephenie Smith",,"No","No",,"Yes","5","124","Call or text listing agent for all showings, please allow 24hr notice. Pet will remain in the home for showings, please do not let the cat out. Buyer must be park approved, no age restrictions, apply in person on site. submit offers to hayley.skyviewrealty@gmail.com license #23035794 contracts@eraskyview.com License #21035731",,,,,,,"Yes","1/23/2025","99",,,,,"13",,"Stephenie Smith","Tri City",,,,,,,,,,,,"0",,"11/27/2024 11:31 PM",,,,,,,,"Gage",,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/271383/0/120/90/1fdb499dfee2f69ecf76646446d2c3a4/2/ce3500a2085a2c6c1d4522af7d99b6a8/271383.JPG","4/19/2024","$55,000","Sold","2021 Mahan Ave","1972","$55,000","1 Story","840","0","0.0000","2","1","None","0","840","1","0","3/13/2024","158","Conventional","$65.48","Richland","Benton","271383","$69,000","0","Richland North","OTHER",,"$65.48","158","Residential-Single Family",,"Bypass Highway to Jadwin Ave. Right on Catskill St, turn right on Mahan.","158","Yes",,,,"3/13/2024",,,"Beautifully Updated!","No","4/23/2024",,"Y",,,"Yes","Exclusive Right",,,"9/22/2023","Olyp/64/14","Existing Construction (Not New)",,"No",,,"$70,000",,"4/23/2024","Manufactured Rented Lot","MLS# 271383 Welcome to your new home in the highly sought-after Alyson Manor Mobile Estates community in Richland! This delightful 2-bedroom, 1-bath home boasts 840 square feet of beautifully remodeled living space, making it the perfect place for comfortable, modern living. As you step inside, you'll immediately notice the tasteful updates and attention to detail that make this home truly special. The open-concept living area is bright and inviting, featuring brand new windows that flood the space with natural light. The fresh paint, new flooring, and modern fixtures create a welcoming atmosphere. Enjoy community amenities like a pool, playground, basketball court, and BBQ/picnic area. It's an all-ages community that welcomes pets. Don't miss out on the opportunity to make this fully remodeled, move-in-ready home yours! Schedule a showing today and discover the lifestyle that awaits you in Alyson Manor Mobile Estates.","No",,"For Sale","Washer, Dryer",,"2261","795","4/23/2024","WA",,,"40MM54900000000","2023",,"Yes","Yes","Resid Mob Home","99354","Yes","Yes",,,,,"34211345","Vacant",,"No","No",,,"4","103.22","Vacant, show anytime. New windows. Unit K9. Lot rend $795. Please use Ticor Title. Buyer to verify all information. Cash or Conventional. LA Contact: Dara Peña 509-331-8070. Contact Samantha Lindley with American Pacific Mortgage for more info on loans on a rented lot. Please send offers to dara@bhhstricities.com & cc info@bhhstricities.com, thanks for showing!",,,,,,,,"4/23/2024","K9",,,,,"11",,"Erasmo Segura Godinez","Tri City",,,,,,,,,,,,"0",,"9/22/2023 1:16 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/274608/0/120/90/c261a313fb703e0372eaf294fe5b21de/2/2de72cbce6bef0053272d1fdf5fdb90b/274608-83ec68ec-b767-4aa5-a7b0-22defe9a02a8.JPG","8/30/2024","$56,000","Sold","7901 W Clearwater","1977","$56,000","1 Story","924","0","0.0000","2","2","None","0","924","1","1","7/11/2024","111","Conventional","$60.61","Kennewick","Benton","274608","$50,000",,,"GREENBRIER VILLAGE",,"$60.61","111","Residential-Single Family",,"Enter Park from Clearwater; go straight until the end and then turn right and follow until that end. On right hand side, unit 140 (not 140B).","111","Yes","No",,,"7/11/2024",,,"Affordable Home in Great Location for 55+","No","9/3/2024",,"Y",,,"Yes","Exclusive Agency",,,"3/22/2024","1977 Fleetwood Broadmore","Existing Construction (Not New)",,"No",,,"$60,000","GREENBRIER VILLAGE MOBILE HOME COMMUNITY","9/3/2024","Manufactured Rented Lot","MLS# 274608 Welcome to Greenbrier Village! This 55+ years of age Park is ideal for anyone seeking affordable peace & quiet, in a convenient location. Unit 140 is a one story, 2 bed and 2 bath home, and easily maintained as lot fees ensure that the park will take care of all common grounds. Upon entering the home, you'll notice no stairs and two large areas for dining, reclining and unwinding! This Open Concept design makes the use of space wonderfully flexible. The interior color scheme is very bright and neutral with newer flooring and lighting fixtures. Both rooms have access to bathrooms, and could easily serve as a home with dual master suites. This home is only minutes from Target/Costco/Mall/Highway access and so much more. Lot rent is $820 a month but there is currently a move in special that discounts this rent by $200 for the next 3 months (buyer to verify with Park). Call to make an appointment!","No","Yes","For Sale","appliances in home",,"HER0266190R","820","9/3/2024","WA",,,"40ML25500000000","2021",,"Yes","Yes","Mobile Home Park","99336","Yes","Yes",,,"CASH or check with Dana Mundy at Cornerstone",,"62011768","none",,"No","No",,"Yes","7","$71.38","Use Kim Hooper at Chicago Title. Buyer to apply with Park $40. Application in associated docs with rules. For the first few months, $200 discount with Park, ask them for details. Seller inherited this home and has never lived in it. Sold AS IS. Cash or call Dana Mundy (509)531-7407 or Renee at (503) 302-3352 for a loan. For any questions about Park rules call Jana 509-783-6641.  Sewer Charge                            $ 35.72 Water Base				$   1.80 Ambulance				$ 14.52 Storm Water				$   3.80 ",,,,,,,,"9/3/2024","140",,,,,"20",,"Celia Ella Adeline Lucia","Tri City",,,,,,,,,,,,"0",,"3/22/2024 4:26 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/284089/0/120/90/c63b24a18205fdc0afe35a53c2e84aff/2/be0b2209c3fa476b18e7ad0b11b6f188/284089-9f9b6930-22aa-4bd5-8eae-d6ffcc839ba0.JPG","6/27/2025","$57,000","Sold","31404 Kennedy Rd","1979","$57,000","1 Story","924","0","0.0000","2","2","None","0","924","2","0","5/23/2025","11","Cash","$61.69","Benton City","Benton","284089","$64,995",,"Benton City","OTHER","Irregular","$61.69","11","Residential-Single Family","Not Applicable","Go thru main entrance from Kennedy Rd. Take 1st right, 3rd house on the left.","11","Yes",,,,"5/23/2025",,,"Time to MOVE ON from apartment living","No","6/30/2025",,"Y",,,"Yes","Exclusive Right",,,"5/12/2025","Fleetwood","Existing Construction (Not New)",,"No",,,"$64,995","SEE ADDENDUM","6/30/2025","Manufactured Rented Lot","MLS# 284089 Tired of apartment living?  Check out this adorable 2 bed/2 bath home in Kiona Village!  Cute as a button home conveniently located on Kennedy Rd.  Just minutes to West Richland or Benton City.  You'll love hanging out on the large front deck with big front yard.  The home's exterior has been freshly painted and the inside updated and refreshed with new flooring, lighting, paint etc.  The split bedroom floor plan is perfect for privacy. The master suite at one end boasts a large closet and the spacious bath has a garden tub and separate shower.  On the other side of the home is the other bedroom and bathroom.  The living area is just the right size and the kitchen is bright and airy (pictures don't show a range/oven but one is being installed). Off of the kitchen is a nice dining space with built ins for extra storage.  Got pets? That's great!  They'll love (and so will you) the large fenced in backyard.  The park has no weight restrictions on pets. Lot rent is only $545 and that INCLUDES water/sewer and garbage!  There are a few different options available for financing as well! Ask your favorite Realtor for your own private showing today!","No","Yes","For Sale",,"Kiona-Benton City",,"545","6/30/2025","WA",,,"40MB31800000000","2025",,"Yes","Yes","SINGLE FAMILY R","99320","Yes","Yes",,,,,"33373628","Vacant",,"No","No",,"Yes","4","80","Please use Benton Franklin Title and Dina Jackson for escrow.  No weight restrictions on dogs!   Everyone 18 years and older need to fill out an application.  Lot rent is $545 and includes water/sewer/garbage. Sam Lindley at American Pacific Mortgage or Freedom NW Credit Union should have no issues with financing.",,,,,,,"Yes","6/30/2025",,,,,,"27",,"Kiona Village LLC","Tri City",,,,,,,,,,,,"0",,"5/12/2025 9:11 AM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/287883/0/120/90/98c4a6eedc03efc4fb7ee4d148474698/2/4ca037f41149684ac77056d9fa00b42f/287883-42a4e1e0-daf0-4514-8f92-8dcd0a23a1a7.JPG",,"$57,300","Active","312 S Columbia Center Blvd. #95","1979",,"1 Story","1,440","0","0.0000","3","2","Carport","0","1,440","1","1",,"100",,"$39.79","Kennewick","Benton","287883","$57,300",,"Kennewick West","OTHER",,,"100","Residential-Single Family",,"Clearwater Ave/ Columbia Center Blvd./ Desert Pines MFH Park","100","Yes",,,,"9/30/2025",,,"Seller needs home to get home sold","No","12/3/2025",,"Y",,,"Yes","Exclusive Right",,,"9/30/2025","Fleetwood","Existing Construction (Not New)",,"No",,,"$63,900",,"12/3/2025","Manufactured Rented Lot","MLS# 287883 Beneficiary of the estate is anxious to sell and would consider all offers. Welcome to this charming MFH that sits in Beautiful Desert Pines MFH Park. This park is an over 55 years old community that is well groomed and take care of. This MFH home has been well cared for and has had some updating and is priced under $100,000. Sellers need to get home sold. Most of the flooring has been updated. The living room, dining room, kitchen laundry and hallway all have new flooring, and the bathroom floors were updated a couple years ago. It has vinyl windows and vaulted ceilings along with ceiling fans. Inside the home it is a split bedroom concept, and all the rooms are spacious. Living room is over sized and has a fireplace in it to enjoy the cold winter nights. The kitchen has plenty of space to cook in and has new counter tops along with a new stove and tile backsplash. The primary bedroom has a huge walk-in closet, and the primary bathroom features a walk-in shower. Formal dining room has a built-in hutch to store your china in. Outside the home there are two sheds with one of them being extra-large. The outside of the home was just painted. Home sits in great location near shopping, restaurants, entertainment and so much more. This home is priced to sell.","No","Yes","For Sale","Stove,refrigerator,dishwasher,dryer,washer",,,"$1100","9/30/2025","WA",,,"40MM91700000000","2025",,"Yes","Yes","Mobile Home Park","99336","Yes","Yes",,,,,"34334155","vacant",,"No","No",,"Yes","3","TBD","Lot rent will be $1100 and include water, sewer, garbage, irrigation and RV parking. Must be over 55 years old to live in community and no dogs are allowed. Previous sale fell through due to buyer not qualifying for park. Park approval is needed before closing.",,,,,,,"Yes","12/3/2025","95",,,,,"25",,"Cheryl Edwards","Tri City",,,,,,,,,,,,"0",,"9/30/2025 5:53 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/275719/0/120/90/bdc4cbe7106f7b45dc980dcca00e0300/2/d8c10591e79085777bfac0c6ab89bebd/275719-476ba429-0d9d-4cee-bc45-90d69b0f5381.JPG","6/3/2024","$59,500","Sold","25 Galaxy Lane","1973","$59,500","1 Story","1,344","0","0.0000","2","2","Carport","0","1,344","1","1","5/26/2024","20","Cash","$44.27","Richland","Benton","275719","$69,000",,,"OTHER",,"$44.27","20","Residential-Single Family",,"North on Stevens, right on Snyder, left on Apollo, left on Galaxy","20","Yes",,,,"5/26/2024",,,,"No","6/10/2024",,"Y",,,"Yes","Exclusive Right",,,"5/6/2024","1973 Fleetwood","Existing Construction (Not New)",,"No",,,"$69,000",,"6/10/2024","Manufactured Rented Lot","MLS# 275719 Come check out this spacious 1344 S.F. home with living room and large family room.  It has a lifetime roof, new heat pump in last 5 years and updated windows. Enjoy beautiful days on the covered patio with wheelchair ramp. There is also 2 sheds providing lots of extra storage. Call your favorite realtor to schedule to see this home today!!","No","Yes","For Sale",,,"15117",,"6/10/2024","WA",,," 40MH33700000000","2024",,"Yes","Yes","Residential","99352","Yes","Yes",,,"Cash",,"33366724","Vacant",,"No","No",,"Yes","1","TBD","Please call agent for showings. Send offers to blakebruun@gmail.com, license 140543 and contact@homesmartelitebrokers.com, license 21447.",,,,,,,,"6/10/2024",,,,,,"22",,"Estate of George Fox","Tri City",,,"@ Front Door",,,,,,,,,"0",,"5/6/2024 6:53 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/283912/0/120/90/db01c02b774a4ea63104bf38b691c1f9/2/ae55c50e2b2b37dff827fbcaee1d249e/283912-7384ee68-554c-4ac3-a5aa-fda802b13671.JPG","9/19/2025","$59,500","Sold","49 Log Lane","1968","$59,500","1 Story","1,275","0","0.0000","3","1","None","0","1,275","1","0","9/8/2025","126","Cash","$46.67","Richland","Benton","283912","$65,000",,,"OTHER",,"$46.67","126","Residential-Single Family",,"W. Vantage, to Spengler st. to Log Ln","126","Yes",,,,"9/8/2025",,,,"No","9/25/2025",,"Y",,,"Yes","Exclusive Right",,,"5/5/2025",,"Existing Construction (Not New)",,"No",,,"$95,000",,"9/25/2025","Manufactured Rented Lot","MLS# 283912 This beautifully updated 3-bedroom, 1-bathroom manufactured home offers 1,275 sq ft of comfortable living space. The home features stunning wood laminate flooring throughout and a modern kitchen complete with an island and ample cabinet storage. The cozy living room is highlighted by an accent wall with a built-in electric fireplace insert—perfect for relaxing evenings. The bathroom has been tastefully updated with a tiled step-in shower, adding a touch of luxury and convenience. Outside, enjoy the covered carport, a welcoming front porch, and a backyard shed for additional storage. Located on a rented lot, this home blends style, space, and practicality at an affordable price.","No",,"For Sale",,,,"945.00","9/25/2025","WA",,," 40MB88500000000","2025",,"Yes","Yes","Residential","99354","Yes","Yes",,,,,"00000000","Owner",,"No","No",,"Yes","1","308.04","Call or Tex LA to schedule a showing. Lot rent includes water and garbage. For financing Sam Lindley with American Pacific Mortgage 509 5815258",,,,,,,"Yes","9/25/2025",,,,,,"21",,"Ana Soria","Tri City",,,,,,,,,,,,"0",,"5/5/2025 5:08 PM",,,,,,,,,,,,,,,,,,,,,
"https://cdnparap20.paragonrels.com/ParagonImages/Property/P2/PACMLS/272486/0/120/90/7c9987746ffb8aa13419fcff9e2bd610/2/83e9739fc5510b84cacf2a2cca9fa5d7/272486.JPG","2/29/2024","$60,000","Sold","312 Sahara Ct","1983","$60,000","1 Story","840","0","0.0000","2","1","None","0","840","1","0","12/17/2023","31","Conventional","$71.43","West Richland","Benton","272486","$60,000",,,"WEST RICHLAND H",,"$71.43","31","Residential-Single Family",,"Use GPS","31","Yes",,,,"12/17/2023",,,,"No","2/29/2024",,"Y",,"46.303829","Yes","Exclusive Right",,"-119.370376","11/16/2023",,"Existing Construction (Not New)",,"No",,,"$60,000",,"11/16/2023","Manufactured Rented Lot","MLS# 272486 Nestled in the heart of a charming mobile home park in West Richland, this two-bedroom, one-bath single wide is the epitome of a cozy starter home. The exterior boasts a simple yet inviting facade with clean lines and a neutral color palette, blending seamlessly into the tranquil surroundings.Upon entering, you'll find a thoughtfully designed living space that maximizes every square foot. The open floor plan creates a sense of connectivity between the living room, dining area, and kitchen, making it an ideal setting for both entertaining guests and enjoying quiet evenings at home.Call your favorite real estate agent for a showing today!","No",,"For Sale",,"Richland",,,"2/29/2024","WA","40MH18340000000",,"40MH18340000000","2023",,"Yes","Yes","SINGLE FAMILY R","99353","Yes","Yes",,,,,"00112233","Owner",,"No","No",,,"3","107.04","Owner occupied, please schedule before arriving. There is a pet in the home that is caged, do not touch or feet it. There is also a cat that is ok if it gets outside.",,,,,,,,"2/29/2024",,,,,,"22",,"Alyssa Valdez","Tri City",,,,,,,,,,,,"0",,"11/16/2023 4:41 PM",,,,,,,,,,,,,,,,,,,,,
